country,name,full_name,isin,currency,symbol
japan,Nagaileben Co Ltd,Nagaileben Co Ltd,JP3647000003,JPY,7447
japan,Mitsubishi Shokuhin,Mitsubishi Shokuhin Co Ltd,JP3976000004,JPY,7451
japan,Matsuda Sangyo,Matsuda Sangyo Co Ltd,JP3868500004,JPY,7456
japan,SPK Corp,SPK Corp,JP3163800000,JPY,7466
japan,Hagiwara Electric,Hagiwara Electric Co Ltd,JP3765600006,JPY,7467
japan,Suzuden Corp,Suzuden Corp,JP3398400006,JPY,7480
japan,Oie Sangyo Co Ltd,Oie Sangyo Co Ltd,JP3174150007,JPY,7481
japan,Shimojima Co Ltd,Shimojima Co Ltd,JP3359500000,JPY,7482
japan,Doshisha Co Ltd,Doshisha Co Ltd,JP3638000004,JPY,7483
japan,Ozu Corp,Ozu Corp,JP3196650000,JPY,7487
japan,Kohsoku Corp,Kohsoku Corp,JP3288900008,JPY,7504
japan,Takebishi Corp,Takebishi Corp,JP3463100002,JPY,7510
japan,Marubun Corp,Marubun Corp,JP3877500003,JPY,7537
japan,Hashimoto Sogyo,Hashimoto Sogyo Co Ltd,JP3768000006,JPY,7570
japan,Excel Co Ltd,Excel Co Ltd,JP3161140003,JPY,7591
japan,Maruka Machinery,Maruka Machinery Co Ltd,JP3873000008,JPY,7594
japan,Shinwa Co Ltd,Shinwa Co Ltd,JP3384710004,JPY,7607
japan,SK Japan Co Ltd,SK Japan Co Ltd,JP3162670008,JPY,7608
japan,Daito Electron,Daito Electron Co Ltd,JP3487600003,JPY,7609
japan,Tanaka Co Ltd,Tanaka Co Ltd,JP3468820000,JPY,7619
japan,Ohashi Technica Inc,Ohashi Technica Inc,JP3173100003,JPY,7628
japan,Hakudo Co Ltd,Hakudo Co Ltd,JP3766500007,JPY,7637
japan,Takashima Co Ltd,Takashima & Co Ltd,JP3455600001,JPY,8007
japan,Chori Co Ltd,Chori Co Ltd,JP3528200003,JPY,8014
japan,Sankyo Seiko Co Ltd,Sankyo Seiko Co Ltd,JP3328000009,JPY,8018
japan,Tsukamotooration,Tsukamoto Corporation Co Ltd,JP3531400004,JPY,8025
japan,Japan Pulp and Paper,Japan Pulp and Paper Co Ltd,JP3694000005,JPY,8032
japan,Kamei Corp,Kamei Corp,JP3219400003,JPY,8037
japan,Tohto Suisan Co Ltd,Tohto Suisan Co Ltd,JP3596600001,JPY,8038
japan,OUG Holdings Inc,OUG Holdings Inc,JP3180000006,JPY,8041
japan,Starzen Co Ltd,Starzen Co Ltd,JP3399100001,JPY,8043
japan,Tsubakimoto Kogyo,Tsubakimoto Kogyo Co Ltd,JP3534600006,JPY,8052
japan,Uchida Yoko Co Ltd,Uchida Yoko Co Ltd,JP3157200001,JPY,8057
japan,Daiichi Jitsugyo,Daiichi Jitsugyo Co Ltd,JP3475800003,JPY,8059
japan,Seika Corp,Seika Corp,JP3414200000,JPY,8061
japan,Sato Sho Ji Corp,Sato Sho-Ji Corp,JP3322000005,JPY,8065
japan,Ryoyo Electro Corp,Ryoyo Electro Corp,JP3976600001,JPY,8068
japan,Tokyo Sangyo Co Ltd,Tokyo Sangyo Co Ltd,JP3576600005,JPY,8070
japan,Yuasa Trading,Yuasa Trading Co Ltd,JP3945200008,JPY,8074
japan,Shinsho Corp,Shinsho Corp,JP3374000002,JPY,8075
japan,Kobayashi Metals,Kobayashi Metals Ltd,JP3301000000,JPY,8077
japan,Kanaden Corp,Kanaden Corp,JP3215000005,JPY,8081
japan,Ryoden Trading,Ryoden Trading Co Ltd,JP3976200000,JPY,8084
japan,Furusato Industries,Furusato Industries Ltd,JP3828000004,JPY,8087
japan,Nice Holdings Inc,Nice Holdings Inc,JP3641300003,JPY,8089
japan,Shoko Co Ltd,Shoko Co Ltd,JP3362400008,JPY,8090
japan,Nichimo Co Ltd,Nichimo Co Ltd,JP3664400003,JPY,8091
japan,Kyokuto Boeki Kaisha,Kyokuto Boeki Kaisha Ltd,JP3257000004,JPY,8093
japan,Iwaki Co Ltd,Iwaki & Co Ltd,JP3150000002,JPY,8095
japan,San-Ai Oil,San-Ai Oil Co Ltd,JP3323600001,JPY,8097
japan,GSI Creos Corp,GSI Creos Corp,JP3276000001,JPY,8101
japan,Meiwa Corp,Meiwa Corp,JP3920600008,JPY,8103
japan,Mitsuuroko Group Holdings,Mitsuuroko Group Holdings Co Ltd,JP3894400005,JPY,8131
japan,Sinanen Co Ltd,Sinanen Co Ltd,JP3354000006,JPY,8132
japan,Sun-Wa Technos,Sun-Wa Technos Corp,JP3345400000,JPY,8137
japan,Shinko Shoji Co Ltd,Shinko Shoji Co Ltd,JP3374200008,JPY,8141
japan,Toho Co Ltd,Toho Co Ltd,JP3553200001,JPY,8142
japan,Sanshin Electronics,Sanshin Electronics Co Ltd,JP3333200008,JPY,8150
japan,Toyo Corp,Toyo Corp,JP3616600007,JPY,8151
japan,Soda Nikka Co Ltd,Soda Nikka Co Ltd,JP3431400005,JPY,8158
japan,Tachibana Eletech,Tachibana Eletech Co Ltd,JP3466600008,JPY,8159
japan,Forval Corp,Forval Corp,JP3802750004,JPY,8275
japan,Mitani Sangyo,Mitani Sangyo Co Ltd,JP3886600000,JPY,8285
japan,Taiheiyo Kouhatsuorporated,Taiheiyo Kouhatsu Incorporated,JP3448800007,JPY,8835
japan,Yamatane Corp,Yamatane Corp,JP3937600009,JPY,9305
japan,Marubeni Construction Material,Marubeni Construction Material Lease Co Ltd,JP3878000003,JPY,9763
japan,Innotech Corp,Innotech Corp,JP3147800001,JPY,9880
japan,Yellow Hat Ltd,Yellow Hat Ltd,JP3131350005,JPY,9882
japan,JK Holdings Co Ltd,JK Holdings Co Ltd,JP3389570007,JPY,9896
japan,Nichiden Corp,Nichiden Corp,JP3661950000,JPY,9902
japan,Kitazawa Sangyo,Kitazawa Sangyo Co Ltd,JP3237600006,JPY,9930
japan,Sugimoto Co Ltd,Sugimoto & Co Ltd,JP3397050000,JPY,9932
japan,Altech Co Ltd,Altech Co Ltd,JP3126150006,JPY,9972
japan,Takihyo Co Ltd,Takihyo Co Ltd,JP3462100003,JPY,9982
japan,Zaoh Co Ltd,Zaoh Co Ltd,JP3345700003,JPY,9986
japan,Gecoss Corp,Gecoss Corp,JP3225500002,JPY,9991
japan,Renesas Easton,Renesas Easton Co Ltd,JP3130600004,JPY,9995
japan,Raccoon,Raccoon Co Ltd,JP3967050000,JPY,3031
japan,Medius,Medius Holdings Co Ltd,JP3254190006,JPY,3154
japan,Jutec,Jutec Holdings Corp,JP3390360000,JPY,3157
japan,Oomitsu,Oomitsu Co Ltd,JP3190430003,JPY,3160
japan,Kurotani,Kurotani Corp,JP3272780002,JPY,3168
japan,Osaka Kohki,Osaka Kohki Co Ltd,JP3181400007,JPY,3173
japan,Beauty Garage,Beauty Garage Inc,JP3800480000,JPY,3180
japan,RIX,RIX Corp,JP3974500005,JPY,7525
japan,Takasho,Takasho Co Ltd,JP3456500002,JPY,7590
japan,Senshu Electric,Senshu Electric Co Ltd,JP3424400004,JPY,9824
japan,Morito,Morito Co Ltd,JP3926200001,JPY,9837
japan,Kitakei,Kitakei Co Ltd,JP3237400001,JPY,9872
japan,Totech,Totech Corp,JP3595300009,JPY,9960
japan,Ascentech,Ascentech KK,JP3120110006,JPY,3565
japan,Nishimoto Wismettac,Nishimoto Wismettac HD Co Ltd,JP3659350007,JPY,9260
japan,Nanyo,Nanyo Corp,JP3653700009,JPY,7417
japan,Yamashita Health Care,Yamashita Health Care Holdings Inc,JP3936200009,JPY,9265
japan,Kuwazawa Trading,Kuwazawa Trading Co Ltd,JP3273200000,JPY,8104
japan,Kokusai Pulp,Kokusai Pulp & Paper Co Ltd,JP3293350009,JPY,9274
japan,Ito En Pref,Ito En Ltd Pref,JP3143000101,JPY,25935
japan,Nippon Building,Nippon Building Fund Inc,JP3027670003,JPY,8951
japan,Japan Real Estate,Japan Real Estate Investment Corp,JP3027680002,JPY,8952
japan,Industrial & Infrastructure,Industrial & Infrastructure Fund Investment Corp,JP3046500009,JPY,3249
japan,Advance Residence,Advance Residence Investment Corp,JP3047160001,JPY,3269
japan,Kenedix Residential,Kenedix Residential Investment Corp,JP3047480003,JPY,3278
japan,Activia Properties,Activia Properties Inc,JP3047490002,JPY,3279
japan,GLP J-REIT,GLP J-REIT,JP3047510007,JPY,3281
japan,Comforia Residential Reit,Comforia Residential Reit Inc,JP3047540004,JPY,3282
japan,Nippon Prologis REIT,Nippon Prologis REIT Inc,JP3047550003,JPY,3283
japan,Aeon Reit,Aeon Reit Investment Corp,JP3047650001,JPY,3292
japan,Hulic Reit,Hulic Reit Inc,JP3047660000,JPY,3295
japan,Invesco Office J-Reit,Invesco Office J-Reit Inc,JP3047760008,JPY,3298
japan,Sekisui House Reit,Sekisui House Reit Inc,JP3047820000,JPY,3309
japan,Kenedix Retail Reit,Kenedix Retail Reit Corp,JP3047900000,JPY,3453
japan,Nomura Real Estate Master,Nomura Real Estate Master Fund Inc,JP3048110005,JPY,3462
japan,Mitsui Fudosan Logistics,Mitsui Fudosan Logistics Park Inc,JP3048300002,JPY,3471
japan,Mori Trust Hotel Reit,Mori Trust Hotel Reit Inc,JP3048380004,JPY,3478
japan,Japan Retail,Japan Retail Fund Investment Corp,JP3039710003,JPY,8953
japan,Orix JREIT,Orix JREIT Inc,JP3040880001,JPY,8954
japan,Japan Prime Realty,Japan Prime Realty Investment Corp,JP3040890000,JPY,8955
japan,Premier,Premier Investment Corp,JP3041770003,JPY,8956
japan,Tokyu Reit,Tokyu Reit Inc,JP3044510000,JPY,8957
japan,Global One Real Estate,Global One Real Estate Investment Corp,JP3044520009,JPY,8958
japan,United Urban,United Urban Investment Corp,JP3045540006,JPY,8960
japan,Mori Trust Sogo Reit,Mori Trust Sogo Reit Inc,JP3046170001,JPY,8961
japan,Invincible,Invincible Investment Corp,JP3046190009,JPY,8963
japan,Frontier Real Estate,Frontier Real Estate Investment Corp,JP3046200006,JPY,8964
japan,Heiwa Real Estate REIT,Heiwa Real Estate REIT Inc,JP3046220004,JPY,8966
japan,Japan Logistics,Japan Logistics Fund Inc,JP3046230003,JPY,8967
japan,Fukuoka Reit,Fukuoka Reit Corp,JP3046240002,JPY,8968
japan,Kenedix Office,Kenedix Office Investment Corp,JP3046270009,JPY,8972
japan,Ichigo Office REIT,Ichigo Office REIT Investment Corp,JP3046300004,JPY,8975
japan,Daiwa Office,Daiwa Office Investment Corp,JP3046310003,JPY,8976
japan,Hankyu REIT,Hankyu REIT Inc,JP3046320002,JPY,8977
japan,Daiwa House Reit,Daiwa House Reit Investment Corp,JP3046390005,JPY,8984
japan,Japan Hotel Reit,Japan Hotel Reit Investment Corp,JP3046400002,JPY,8985
japan,Japan Rental Housings,Japan Rental Housing Investments Inc,JP3046410001,JPY,8986
japan,Japan Excellent,Japan Excellent Inc,JP3046420000,JPY,8987
japan,Tosei REIT,Tosei REIT Investment Corp,JP3047830009,JPY,3451
japan,Ichigo Hotel REIT,Ichigo Hotel REIT Investment Corp,JP3048160000,JPY,3463
japan,Star Asia,Star Asia Investment Corp,JP3048200004,JPY,3468
japan,Mirai,Mirai Corp,JP3048370005,JPY,3476
japan,Starts Proceed,Starts Proceed Investment Corp,JP3046340000,JPY,8979
japan,Nippon Accommodations,Nippon Accommodations Fund Inc,JP3046440008,JPY,3226
japan,MCUBS MidCity,MCUBS MidCity Investment Corp,JP3046450007,JPY,3227
japan,Mori Hills Reit,Mori Hills Reit Investment Corp,JP3046470005,JPY,3234
japan,Hoshino Resorts,Hoshino Resorts REIT Inc,JP3047610005,JPY,3287
japan,One REIT,One REIT Inc,JP3047640002,JPY,3290
japan,Nippon REIT,Nippon REIT Investment Corp,JP3047750009,JPY,3296
japan,Nippon Healthcare,Nippon Healthcare Investment Corp,JP3047800002,JPY,3308
japan,Healthcare Medical Invest,Healthcare & Medical Investment Corp,JP3047910009,JPY,3455
japan,Samty Residential,Samty Residential Investment Corp,JP3047960004,JPY,3459
japan,LaSalle Logiport,LaSalle Logiport REIT,JP3048180008,JPY,3466
japan,Marimo Regional,Marimo Regional Revitalization REIT Inc,JP3048290005,JPY,3470
japan,Ooedo Onsen,Ooedo Onsen Reit Investment Corp,JP3048310001,JPY,3472
japan,SAKURA SOGO,SAKURA SOGO REIT Investment Corp,JP3048320000,JPY,3473
japan,Mitsubishi Estate Logistics,Mitsubishi Estate Logistics REIT Investment Corp,JP3048480002,JPY,3481
japan,CRE Logistics,CRE Logistics REIT Inc,JP3048680007,JPY,3487
japan,Xymax,Xymax Reit Investment Corp,JP3048690006,JPY,3488
japan,Takara Leben,Takara Leben Real Estate Investment Corp,JP3048750008,JPY,3492
japan,Itochu Advance,Itochu Advance Logistics Investment Corp,JP3048770006,JPY,3493
japan,Escon Japan,Escon Japan Reit Investment Corp,JP3048810000,JPY,2971
japan,Sankei Real Estate,Sankei Real Estate Inc,JP3048880003,JPY,2972
japan,Rakus Co Ltd,Rakus Co Ltd,JP3967170006,JPY,3923
japan,Ahkun Co Ltd,Ahkun Co Ltd,JP3100110000,JPY,3927
japan,Socialwire Co Ltd,Socialwire Co Ltd,JP3431100001,JPY,3929
japan,Hatena,Hatena Co Ltd,JP3769650007,JPY,3930
japan,Fit,Fit Inc,JP3802980007,JPY,1436
japan,Value Golf,Value Golf Inc,JP3778430003,JPY,3931
japan,PhoenixBio Co,PhoenixBio Co Ltd,JP3803010002,JPY,6190
japan,HyAS&Co.,HyAS&Co. Inc,JP3765170000,JPY,6192
japan,Edia,Edia Co Ltd,JP3164460002,JPY,3935
japan,Globalway,Globalway Inc,JP3274310006,JPY,3936
japan,Hope,Hope Inc,JP3837640006,JPY,6195
japan,Nousouken,Nousouken Corp,JP3759570009,JPY,3541
japan,Vega,Vega Corporation Co Ltd,JP3835300009,JPY,3542
japan,Virtualex Consulting,Virtualex Consulting Inc,JP3778230007,JPY,6193
japan,Career,Career Co Ltd,JP3244430009,JPY,6198
japan,Refinverse,Refinverse Inc,JP3974780003,JPY,6531
japan,Valuedesign,Valuedesign Inc,JP3778440002,JPY,3960
japan,Silver Egg Tech,Silver Egg Technology Co Ltd,JP3369580000,JPY,3961
japan,G-Factory,G-Factory Co Ltd,JP3386610004,JPY,3474
japan,Uzabase,Uzabase Inc,JP3944390008,JPY,3966
japan,Phil Company Inc,Phil Company Inc,JP3802930002,JPY,3267
japan,Studio Atao Co Ltd,Studio Atao Co Ltd,JP3399330004,JPY,3550
japan,Eltes Co Ltd,Eltes Co Ltd,JP3167700008,JPY,3967
japan,JMC Corp,JMC Corp,JP3386620003,JPY,5704
japan,Washhouse Co Ltd,Washhouse Co Ltd,JP3155550001,JPY,6537
japan,Kubota Pharma,Kubota Pharmaceutical Holdings Co Ltd,JP3266500002,JPY,4596
japan,Forlife,Forlife Co Ltd,JP3803020001,JPY,3477
japan,Renet Japan,Renet Japan Group Inc,JP3974560009,JPY,3556
japan,Innovation,Innovation Inc,JP3147900009,JPY,3970
japan,Shanon,Shanon Inc,JP3359750001,JPY,3976
japan,United & Collective,United & Collective Co Ltd,JP3949420008,JPY,3557
japan,Locondo,Locondo Inc,JP3984120000,JPY,3558
japan,P-Ban.Com,P-Ban.Com Corp,JP3801640008,JPY,3559
japan,Uluru Co,Uluru Co Ltd,JP3159920002,JPY,3979
japan,TKP Corp,TKP Corp,JP3538710009,JPY,3479
japan,User Local,User Local Inc,JP3944410004,JPY,3984
japan,Solasia Pharma,Solasia Pharma KK,JP3436500007,JPY,4597
japan,internet infinity,internet infinity Inc,JP3152880005,JPY,6545
japan,Tabikobo,Tabikobo Co Ltd,JP3470000005,JPY,6548
japan,bBreak Systems,bBreak Systems Co Ltd,JP3799760008,JPY,3986
japan,Fringe81,Fringe81 Co Ltd,JP3826780003,JPY,6550
japan,Mbs,Mbs Inc,JP3167660004,JPY,1401
japan,Fruta Fruta,Fruta Fruta Inc,JP3828300008,JPY,2586
japan,Kaihan,Kaihan Co Ltd,JP3205670007,JPY,3133
japan,Marketenterprise,Marketenterprise Co Ltd,JP3860190002,JPY,3135
japan,Fundely,Fundely Co Ltd,JP3802970008,JPY,3137
japan,Fujisan Magazine Service,Fujisan Magazine Service Co Ltd,JP3813750001,JPY,3138
japan,Oisix,Oisix Inc,JP3174190003,JPY,3182
japan,Dream Vision,Dream Vision Co Ltd,JP3952880007,JPY,3185
japan,Sanwa,Sanwa Company Ltd,JP3343950006,JPY,3187
japan,Generation Pass,Generation Pass Co Ltd,JP3386510006,JPY,3195
japan,Humanweb,Humanweb Inc,JP3794490007,JPY,3224
japan,Grandes,Grandes Inc,JP3274040009,JPY,3261
japan,Trust Holdings,Trust Holdings Inc,JP3635590007,JPY,3286
japan,Ambition Corporation,Ambition Corporation,JP3128650003,JPY,3300
japan,Taisei Co,Taisei Co Ltd,JP3442910000,JPY,3359
japan,Pixta,Pixta Inc,JP3801630009,JPY,3416
japan,Balnibarbi,Balnibarbi Co Ltd,JP3778420004,JPY,3418
japan,Palma,Palma Co Ltd,JP3782700003,JPY,3461
japan,Softmax,Softmax Co Ltd,JP3436140002,JPY,3671
japan,Aucfan,Aucfan Co Ltd,JP3172070009,JPY,3674
japan,Hotto Link,Hotto Link Inc,JP3852000003,JPY,3680
japan,Ignis,Ignis Ltd,JP3131550000,JPY,3689
japan,Lockon,Lockon Co Ltd,JP3984180004,JPY,3690
japan,Realworld,Realworld Inc,JP3969570005,JPY,3691
japan,Ffri,Ffri Inc,JP3166830004,JPY,3692
japan,Gmo Research,Gmo Research Inc,JP3386530004,JPY,3695
japan,Cri Middleware,Cri Middleware Co Ltd,JP3346050002,JPY,3698
japan,Crowdworks,Crowdworks Inc,JP3267900003,JPY,3900
japan,Kayac,Kayac Inc,JP3220100006,JPY,3904
japan,Datasection,Datasection Inc,JP3548480007,JPY,3905
japan,Albert,Albert Inc,JP3126460009,JPY,3906
japan,Silicon Studio Corp,Silicon Studio Corp,JP3369550003,JPY,3907
japan,Collabos Corporation,Collabos Corporation,JP3305890000,JPY,3908
japan,Aiming,Aiming Inc,JP3161050004,JPY,3911
japan,Smedio,Smedio Inc,JP3163950003,JPY,3913
japan,Jig-Saw,Jig-Saw Inc,JP3386560001,JPY,3914
japan,Iridge,Iridge Inc,JP3105190007,JPY,3917
japan,Medrx,Medrx Co Ltd,JP3921220004,JPY,4586
japan,Oncolys Biopharma,Oncolys Biopharma Inc,JP3202170001,JPY,4588
japan,Ribomic,Ribomic Inc,JP3974850004,JPY,4591
japan,Sanbio Company,Sanbio Company Limited,JP3336750009,JPY,4592
japan,Healios K K,Healios K K,JP3835100003,JPY,4593
japan,Greenpeptide,Greenpeptide Co Ltd,JP3274140007,JPY,4594
japan,Gmo Tech,Gmo Tech Inc,JP3386540003,JPY,6026
japan,Bengo4 Com,Bengo4 Com Inc,JP3835870001,JPY,6027
japan,Adventure,Adventure Inc,JP3122380003,JPY,6030
japan,Scigineer,Scigineer Inc,JP3310450006,JPY,6031
japan,Extreme,Extreme Co Ltd,JP3161270008,JPY,6033
japan,Mrt,Mrt Inc,JP3167260003,JPY,6034
japan,Iid,Iid Inc,JP3130840006,JPY,6038
japan,Japan Animal Referral Medical,Japan Animal Referral Medical Center Co Ltd,JP3740000009,JPY,6039
japan,Nippon Ski Resort,Nippon Ski Resort Development Co Ltd,JP3719000006,JPY,6040
japan,Rentracks,Rentracks Co Ltd,JP3981850005,JPY,6045
japan,Linkbal,Linkbal Inc,JP3977040009,JPY,6046
japan,Itokuro,Itokuro Inc,JP3144600008,JPY,6049
japan,Allied Architects,Allied Architects Inc,JP3124850003,JPY,6081
japan,Architects Studio Japan,Architects Studio Japan Inc,JP3100030000,JPY,6085
japan,Shin Pro Maint,Shin Pro Maint Inc,JP3383300005,JPY,6086
japan,Human Metabolome Tech,Human Metabolome Technologies Inc,JP3794530000,JPY,6090
japan,Enbio Holdings,Enbio Holdings Inc,JP3169730003,JPY,6092
japan,Freakout,Freakout Inc,JP3826550000,JPY,6094
japan,Medpeer,Medpeer Inc,JP3921240002,JPY,6095
japan,Rarejob,Rarejob Inc,JP3979210006,JPY,6096
japan,Nakamura Choukou,Nakamura Choukou Co Ltd,JP3645800008,JPY,6166
japan,Metaps,Metaps Inc,JP3921280008,JPY,6172
japan,Aqualine,Aqualine Ltd,JP3107990008,JPY,6173
japan,Brangista,Brangista Inc,JP3830700005,JPY,6176
japan,Appbank,Appbank Inc,JP3121180008,JPY,6177
japan,Gmo Media,Gmo Media Inc,JP3386580009,JPY,6180
japan,Partner Agent,Partner Agent Inc,JP3780150003,JPY,6181
japan,Rozetta Corporation,Rozetta Corporation,JP3984160006,JPY,6182
japan,Japan Investment Adviser,Japan Investment Adviser Co Ltd,JP3389470000,JPY,7172
japan,Anshin Guarantor Service,Anshin Guarantor Service Co Ltd,JP3127650004,JPY,7183
japan,Cyberdyne,Cyberdyne Inc,JP3311530004,JPY,7779
japan,Platz,Platz Co Ltd,JP3832900009,JPY,7813
japan,Alphapolis,Alphapolis Co Ltd,JP3126410004,JPY,9467
japan,UNIFORM NEXT,UNIFORM NEXT Co LTD,JP3952530008,JPY,3566
japan,Sharingtechnology,Sharingtechnology Inc,JP3347190005,JPY,3989
japan,Tranzas,Tranzas Inc,JP3635680006,JPY,6696
japan,UUUM,UUUM Co Ltd,JP3154080000,JPY,3990
japan,SUS,SUS Co Ltd,JP3163970001,JPY,6554
japan,Wantedly,Wantedly Inc,JP3155850005,JPY,3991
japan,FRONTEO,FRONTEO Inc,JP3944630007,JPY,2158
japan,PKSHA,PKSHA Technology Inc,JP3780050005,JPY,3993
japan,Loadstar Capital,Loadstar Capital KK,JP3982600003,JPY,3482
japan,Money Forward,Money Forward Inc,JP3869960009,JPY,3994
japan,Adways,Adways Inc,JP3121970002,JPY,2489
japan,Netyear,Netyear Group Corp,JP3758180008,JPY,3622
japan,AnGes,AnGes Inc,JP3127700007,JPY,4563
japan,Silver Life,Silver Life Co Ltd,JP3369800002,JPY,9262
japan,SKiyaki,SKiyaki Inc,JP3396650008,JPY,3995
japan,Welbe,Welbe Inc,JP3155390002,JPY,6556
japan,GNI,GNI Group Ltd,JP3386370005,JPY,2160
japan,NPC Japan,NPC Inc Japan,JP3165840004,JPY,6255
japan,Cookbiz Co,Cookbiz Co Ltd,JP3266210008,JPY,6558
japan,NanoCarrier,NanoCarrier Co Ltd,JP3651120002,JPY,4571
japan,Japan Asset Marketing,Japan Asset Marketing Co Ltd,JP3104930007,JPY,8922
japan,IKKA Dining,IKKA Dining Project Co Ltd,JP3142330004,JPY,9266
japan,Chiome Bioscience,Chiome Bioscience Inc,JP3205350006,JPY,4583
japan,Access,Access Co Ltd,JP3108060009,JPY,4813
japan,LTS Inc,LTS Inc,JP3167710007,JPY,6560
japan,eole Inc,eole Inc,JP3131380002,JPY,2334
japan,Hanatour Japan,Hanatour Japan Co Ltd,JP3769900006,JPY,6561
japan,Geniee Inc,Geniee Inc,JP3386640001,JPY,6562
japan,Mirai Works,Mirai Works Inc,JP3910630007,JPY,6563
japan,SuRaLa Net,SuRaLa Net Co Ltd,JP3410450005,JPY,3998
japan,KnowledgeSuite,KnowledgeSuite Inc,JP3652100003,JPY,3999
japan,M-Mart,M-Mart Inc,JP3167490006,JPY,4380
japan,JTEC Corp,JTEC Corp,JP3386660009,JPY,3446
japan,SERIO Holdings,SERIO Holdings,JP3423560006,JPY,6567
japan,KNC Labs,KNC Laboratories Co Ltd,JP3290400005,JPY,6568
japan,FaithNetwork,FaithNetwork Co Ltd,JP3803030000,JPY,3489
japan,SOU,SOU Inc,JP3431540008,JPY,9270
japan,Agile Media Network,Agile Media Network,JP3119610008,JPY,6573
japan,Wagokoro,Wagokoro Co,JP3993500002,JPY,9271
japan,Japan Living Warranty,Japan Living Warranty Inc,JP3755100009,JPY,7320
japan,Boutiques,Boutiques Inc,JP3829980006,JPY,9272
japan,BPLATS,BPLATS Inc,JP3799780006,JPY,4381
japan,Human Associates,Human Associates Holdings Inc,JP3794480008,JPY,6575
japan,Convano,Convano Inc,JP3305980009,JPY,6574
japan,HEROZ,HEROZ Inc,JP3783070000,JPY,4382
japan,ipet Insurance,ipet Insurance Co Ltd,JP3104920008,JPY,7323
japan,Bestone com,Bestone com Co Ltd,JP3835590005,JPY,6577
japan,Mercari,Mercari Inc,JP3921290007,JPY,4385
japan,Writeup,Writeup Co Ltd,JP3965450004,JPY,6580
japan,ZUU,ZUU Co Ltd,JP3411810009,JPY,4387
japan,logly,logly Inc,JP3984110001,JPY,6579
japan,AI Inc,AI Inc,JP3160020008,JPY,4388
japan,Property Data Bank,Property Data Bank Inc,JP3833820008,JPY,4389
japan,IPS Inc,IPS Inc,JP3104910009,JPY,4390
japan,MTG Co,MTG Co Ltd,JP3167430002,JPY,7806
japan,Logizard,Logizard Co,JP3984140008,JPY,4391
japan,Candeal,Candeal Co Ltd,JP3244530006,JPY,1446
japan,GA Tech,GA Technologies Co Ltd,JP3386670008,JPY,3491
japan,Bank Innovation,Bank of Innovation Inc,JP3778460000,JPY,4393
japan,Prored Partners,Prored Partners Co Ltd,JP3833830007,JPY,7034
japan,eXmotion,eXmotion Co Ltd,JP3161310002,JPY,4394
japan,Accrete,Accrete Inc,JP3108180005,JPY,4395
japan,Ecomott,Ecomott Inc,JP3161290006,JPY,3987
japan,TeamSpirit,TeamSpirit Inc,JP3507200008,JPY,4397
japan,And Factory,And Factory Inc,JP3128620006,JPY,7035
japan,teno,teno Holdings Co Ltd,JP3545820007,JPY,7037
japan,AZOOM,AZOOM Co Ltd,JP3119880007,JPY,3496
japan,eMnet Japan,eMnet Japan Co Ltd,JP3130210002,JPY,7036
japan,IRRC Corporation,IRRC Corporation,JP3105230001,JPY,7325
japan,SBI Insurance,SBI Insurance Group Co Ltd,JP3163420007,JPY,7326
japan,Frontier Management,Frontier Management Inc,JP3829550007,JPY,7038
japan,Bridge Intl,Bridge International Corp,JP3831050004,JPY,7039
japan,CRG Holdings,CRG Holdings Co Ltd,JP3346110004,JPY,7041
japan,Delta-Fly Pharma,Delta-Fly Pharma Inc,JP3549370009,JPY,4598
japan,Valuenex Japan,Valuenex Japan Inc,JP3778470009,JPY,4422
japan,Legal Corp,Legal Corporation,JP3969250004,JPY,3497
japan,Gift,Gift Inc,JP3264860002,JPY,9279
japan,Interspace,Interspace Co Ltd,JP3152830000,JPY,2122
japan,CareNet,CareNet Inc,JP3277550004,JPY,2150
japan,Tri-Stage,Tri-Stage Inc,JP3635480001,JPY,2178
japan,Trans Genic,Trans Genic Inc,JP3635720000,JPY,2342
japan,ASJ,ASJ Inc,JP3122420007,JPY,2351
japan,Medinet,Medinet Co Ltd,JP3920990003,JPY,2370
japan,Soiken,Soiken Holdings Inc,JP3431850001,JPY,2385
japan,Amana,Amana inc,JP3124200001,JPY,2402
japan,Asukanet,Asukanet Co Ltd,JP3119670002,JPY,2438
japan,Temairazu,Temairazu Inc,JP3783300001,JPY,2477
japan,United Inc,United Inc,JP3758130003,JPY,2497
japan,j-Group,j-Group Holdings Corp,JP3386320000,JPY,3063
japan,Intrance,Intrance Co Ltd,JP3153170000,JPY,3237
japan,Billing System,Billing System Corp,JP3800490009,JPY,3623
japan,Axel Mark,Axel Mark Inc,JP3108130000,JPY,3624
japan,Data Horizon,Data Horizon Co Ltd,JP3548730005,JPY,3628
japan,Sockets,Sockets Inc,JP3433300005,JPY,3634
japan,Medical Net,Medical Net Inc,JP3752400006,JPY,3645
japan,Ekitan,Ekitan & Co Ltd,JP3161250000,JPY,3646
japan,Digital Media Professionals,Digital Media Professionals Inc,JP3548750003,JPY,3652
japan,Morpho,Morpho Inc,JP3927550008,JPY,3653
japan,Mobcast,Mobcast Holdings Inc,JP3922970003,JPY,3664
japan,Nihon Falcom,Nihon Falcom Corp,JP3748520008,JPY,3723
